Model version,mean_score,Best score (across scorers),Release date,Organization,Country,Training compute (FLOP),Training compute notes,stderr,Log viewer,Logs,Started at,id
gpt-4-0613,0.011111111111111112,0.011111111111111112,2023-06-13,OpenAI,United States of America,2.1e+25,"90% CI: 8.2E+24 to 4.4E+25

NOTE: this is a rough estimate based on public information, much less information than most other systems in the database.

Calculation and confidence intervals here: https://colab.research.google.com/drive/1O99z9b1I5O66bT78r9ScslE_nOj5irN9?usp=sharing",0.005362818328685681,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FhGVxg4EhSSJSCdH88m9soq.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/hGVxg4EhSSJSCdH88m9soq.eval,2025-10-23T16:09:26.069Z,hGVxg4EhSSJSCdH88m9soq
gpt-4-0314,0.005555555555555556,0.005555555555555556,2023-03-14,OpenAI,United States of America,2.1e+25,"90% CI: 8.2E+24 to 4.4E+25

NOTE: this is a rough estimate based on public information, much less information than most other systems in the database.

Calculation and confidence intervals here: https://colab.research.google.com/drive/1O99z9b1I5O66bT78r9ScslE_nOj5irN9?usp=sharing",0.003883473863441843,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FcLTgetxaaTCZoA9vwY4SdL.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/cLTgetxaaTCZoA9vwY4SdL.eval,2025-10-22T16:49:17.118Z,cLTgetxaaTCZoA9vwY4SdL
claude-haiku-4-5-20251001_32K,0.6666666666666666,0.6666666666666666,2025-10-15,Anthropic,United States of America,,,0.07106690545187014,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FneZvEzLi6yeL9z5KjGef7H.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/neZvEzLi6yeL9z5KjGef7H.eval,2025-10-22T10:31:07.212Z,neZvEzLi6yeL9z5KjGef7H
claude-sonnet-4-5-20250929_32K,0.7777777777777778,0.7777777777777778,2025-09-29,Anthropic,United States of America,,,0.06267511942419625,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FkqTyhmHyT9irTAWk3xBt2x.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/kqTyhmHyT9irTAWk3xBt2x.eval,2025-10-21T12:33:20.414Z,kqTyhmHyT9irTAWk3xBt2x
claude-haiku-4-5-20251001,0.35833333333333334,0.35833333333333334,2025-10-15,Anthropic,United States of America,,,0.06238626014232183,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FWf2kwcXu8YXNgzDCxChtvj.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/Wf2kwcXu8YXNgzDCxChtvj.eval,2025-10-16T11:58:20.630Z,Wf2kwcXu8YXNgzDCxChtvj
qwen3-max-2025-09-23,0.7333333333333333,0.7333333333333333,2025-09-24,Alibaba,China,1.512e+25,"6ND with:
36T tokens is taken from the qwen3 technical report
70B active params is based on it having >1T params, and the architectures of Qwen3-235B-A22B and Qwen3-Coder-480B-A35B",0.059139451700829515,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FULeuPtwp3ZoyuXQYuuQ82i.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/ULeuPtwp3ZoyuXQYuuQ82i.eval,2025-10-06T14:32:01.826Z,ULeuPtwp3ZoyuXQYuuQ82i
claude-sonnet-4-5-20250929,0.35555555555555557,0.35555555555555557,2025-09-29,Anthropic,United States of America,,,0.0721639236343101,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FdEVgttSw8u6Tt2RsPWTc3C.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/dEVgttSw8u6Tt2RsPWTc3C.eval,2025-09-29T18:39:45.629Z,dEVgttSw8u6Tt2RsPWTc3C
gpt-5-2025-08-07_medium,0.8722222222222222,0.8722222222222222,2025-08-07,OpenAI,United States of America,6.6e+25,"Likely around 6e25 [CI: 2e25 to 2e26] FLOP. See document below for details

https://docs.google.com/document/d/1V2jIk365LnhH4WDoCw5dYJjZr1Htw8IHaK1noMf5Y48/edit?tab=t.z871imftkus",0.03882118926889545,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FctsGxm6WkzCGEqiAbJR3kk.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/ctsGxm6WkzCGEqiAbJR3kk.eval,2025-08-07T21:58:31.032Z,ctsGxm6WkzCGEqiAbJR3kk
gpt-5-mini-2025-08-07_medium,0.7833333333333333,0.7833333333333333,2025-08-07,OpenAI,United States of America,,,0.04790431329560243,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F65DJZN2XzPw4RGpa4TCfA5.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/65DJZN2XzPw4RGpa4TCfA5.eval,2025-08-07T19:34:33.118Z,65DJZN2XzPw4RGpa4TCfA5
gpt-5-nano-2025-08-07_medium,0.7416666666666667,0.7416666666666667,2025-08-07,OpenAI,United States of America,,,0.05231388366621641,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FXRFS8R4WV7q6RMv5keEAdM.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/XRFS8R4WV7q6RMv5keEAdM.eval,2025-08-07T19:34:30.191Z,XRFS8R4WV7q6RMv5keEAdM
claude-opus-4-1-20250805_27K,0.6888888888888889,0.6888888888888889,2025-08-05,Anthropic,United States of America,,,0.06979205927323111,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FUH9RY8MCAotDgFocHKA4j6.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/UH9RY8MCAotDgFocHKA4j6.eval,2025-08-05T16:53:30.846Z,UH9RY8MCAotDgFocHKA4j6
claude-opus-4-1-20250805_16K,0.6444444444444445,0.6444444444444445,2025-08-05,Anthropic,United States of America,,,0.0721639236343101,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fkf9vy9sMjMBBswrX6NMzce.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/kf9vy9sMjMBBswrX6NMzce.eval,2025-08-05T16:51:45.842Z,kf9vy9sMjMBBswrX6NMzce
claude-opus-4-1-20250805,0.4,0.4,2025-08-05,Anthropic,United States of America,,,0.07385489458759964,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FRaiKuDSzUJYDVMxn4jfzNC.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/RaiKuDSzUJYDVMxn4jfzNC.eval,2025-08-05T16:45:26.245Z,RaiKuDSzUJYDVMxn4jfzNC
gpt-4o-mini-2024-07-18,0.06944444444444445,0.06944444444444445,2024-07-18,OpenAI,United States of America,,"Training compute estimated to be 7.36001e+24 from benchmark scores. https://colab.research.google.com/drive/1r3pUMhB7Kh0Gls9eG-v_XefWrye9fVQR?usp=sharing

90% CI [3.23e+24, 2.05e+25]",0.0273963714244758,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FMPJkYPEMsQrowqtecK3mmz.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/MPJkYPEMsQrowqtecK3mmz.eval,2025-07-30T15:47:06.669Z,MPJkYPEMsQrowqtecK3mmz
magistral-small-2506,0.3,0.3,2025-06-10,Mistral AI,France,,,0.05830627077871823,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FmJsWT3i6UHaxDmyy8vEDqq.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/mJsWT3i6UHaxDmyy8vEDqq.eval,2025-06-10T14:53:14.877Z,mJsWT3i6UHaxDmyy8vEDqq
DeepSeek-R1-0528,0.6638888888888889,0.6638888888888889,2025-05-28,DeepSeek,China,4.020010000000001e+24,"Estimates by Ege Erdil in Gradient Updates:
https://epoch.ai/gradient-updates/what-went-into-training-deepseek-r1
""A dataset size of 14.8 trillion tokens is reasonable and in line with other models of this scale. Assuming that’s valid, the pretraining of this model would have required 6 * (37 billion) * (14.8 trillion) = 3e24 FLOP. If we assume DeepSeek’s training cluster consists of H800s with the PCIe form factor, then each should be capable of 1.5e15 FP8 per second, and the implied model FLOP utilization (MFU) of DeepSeek v3’s 55 day training run ends up being around 23%.""

6 FLOP/token/param * 14.8T tokens * 37B active params = 3.29e24 FLOP (pretraining)
1.2e23 FLOP (post-training)
6.1e23 FLOP (fine-tuning)

Total compute: 3.29e24 + 1.2e23 + 6.1e23 = 4.02e24",0.04911177955575991,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FbBV5wCrrZtihrgxEsg9jPD.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/bBV5wCrrZtihrgxEsg9jPD.eval,2025-05-29T10:59:10.779Z,bBV5wCrrZtihrgxEsg9jPD
claude-opus-4-20250514_27K,0.6444444444444445,0.6444444444444445,2025-05-22,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.0721639236343101,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FVrRccga4uRVuCjNp637MeY.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/VrRccga4uRVuCjNp637MeY.eval,2025-05-28T18:42:14.809Z,VrRccga4uRVuCjNp637MeY
claude-sonnet-4-20250514_59K,0.6888888888888889,0.6888888888888889,2025-05-22,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.06979205927323111,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fg8qaq3s2TJqfvrskHYmapM.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/g8qaq3s2TJqfvrskHYmapM.eval,2025-05-23T21:01:53.668Z,g8qaq3s2TJqfvrskHYmapM
claude-sonnet-4-20250514_32K,0.7111111111111111,0.7111111111111111,2025-05-22,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.06832943242540508,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FFZHzYjwAQexVykNQTnRtwT.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/FZHzYjwAQexVykNQTnRtwT.eval,2025-05-22T23:06:11.220Z,FZHzYjwAQexVykNQTnRtwT
claude-opus-4-20250514_16K,0.6,0.6,2025-05-22,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.07385489458759964,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FXz2F28L5k8HFNfY7Lo8Ggw.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/Xz2F28L5k8HFNfY7Lo8Ggw.eval,2025-05-22T22:54:06.990Z,Xz2F28L5k8HFNfY7Lo8Ggw
claude-sonnet-4-20250514_16K,0.5333333333333333,0.5333333333333333,2025-05-22,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.07521014330903548,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FnDrnRwsADSyj8U6BD4in4r.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/nDrnRwsADSyj8U6BD4in4r.eval,2025-05-22T22:54:05.950Z,nDrnRwsADSyj8U6BD4in4r
claude-opus-4-20250514,0.4222222222222222,0.4222222222222222,2025-05-22,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.07446027270295805,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FaCbfcxGpLpPc9XkZNcuF4o.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/aCbfcxGpLpPc9XkZNcuF4o.eval,2025-05-22T17:26:48.979Z,aCbfcxGpLpPc9XkZNcuF4o
claude-sonnet-4-20250514,0.28888888888888886,0.28888888888888886,2025-05-22,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.06832943242540508,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FUa8sCkk3R3mBLWeSnnPG7a.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/Ua8sCkk3R3mBLWeSnnPG7a.eval,2025-05-22T17:26:46.358Z,Ua8sCkk3R3mBLWeSnnPG7a
gemini-2.5-flash-preview-05-20,0.7083333333333334,0.7083333333333334,2025-05-20,Google DeepMind,United States of America,,,0.05715807427254223,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F9e62UjoHQbcZD2xjgfRkdK.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/9e62UjoHQbcZD2xjgfRkdK.eval,2025-05-20T21:22:01.376Z,9e62UjoHQbcZD2xjgfRkdK
mistral-medium-2505,0.32222222222222224,0.32222222222222224,2025-05-07,Mistral AI,France,,"Benchmarks match with models like GPT-4o, Mistral's previous largest runs were ~1e25 FLOP scale, so plausibly they might have trained Medium with this much compute.",0.05965611798482264,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FQWw65xeTn8x42SymMsVREN.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/QWw65xeTn8x42SymMsVREN.eval,2025-05-07T17:32:21.604Z,QWw65xeTn8x42SymMsVREN
gemini-2.5-flash-preview-04-17,0.7305555555555555,0.7305555555555555,2025-04-17,Google DeepMind,United States of America,,,0.05532781604070319,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FKpZYG5nvdJ6QYweLz6dn5a.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/KpZYG5nvdJ6QYweLz6dn5a.eval,2025-04-22T10:03:18.492Z,KpZYG5nvdJ6QYweLz6dn5a
o4-mini-2025-04-16_high,0.8166666666666667,0.8166666666666667,2025-04-16,OpenAI,United States of America,,"We can’t make a precise estimate, but seems unlikely to exceed 10^25 FLOP. We think active parameter count is 10-30B. This would require >55T tokens to reach 10^25 FLOP at the large size, i.e. well beyond 10x overtraining relative to Chinchilla.",0.046939139620180814,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FTVsxkJ8ZyfMVmVx88Qq3KN.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/TVsxkJ8ZyfMVmVx88Qq3KN.eval,2025-04-16T18:17:08.217Z,TVsxkJ8ZyfMVmVx88Qq3KN
o3-2025-04-16_high,0.8388888888888889,0.8388888888888889,2025-04-16,OpenAI,United States of America,,,0.04381258550587166,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F6anLU9CfBBNQkWyJG2GDCa.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/6anLU9CfBBNQkWyJG2GDCa.eval,2025-04-16T18:17:05.608Z,6anLU9CfBBNQkWyJG2GDCa
gpt-4.1-nano-2025-04-14,0.28888888888888886,0.28888888888888886,2025-04-14,OpenAI,United States of America,,,0.05970019560922746,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F3qLHwibDhgtWEbKGwxUYVa.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/3qLHwibDhgtWEbKGwxUYVa.eval,2025-04-14T22:50:00.937Z,3qLHwibDhgtWEbKGwxUYVa
gpt-4.1-mini-2025-04-14,0.44722222222222224,0.44722222222222224,2025-04-14,OpenAI,United States of America,,,0.06148017573965347,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FcXbbdQDW2jeYassmRuZYpU.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/cXbbdQDW2jeYassmRuZYpU.eval,2025-04-14T22:49:56.953Z,cXbbdQDW2jeYassmRuZYpU
gpt-4.1-2025-04-14,0.38333333333333336,0.38333333333333336,2025-04-14,OpenAI,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.06324056203789373,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FVAQtARXUPTpdxGKMekUSbX.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/VAQtARXUPTpdxGKMekUSbX.eval,2025-04-14T18:34:29.241Z,VAQtARXUPTpdxGKMekUSbX
grok-3-mini-beta_low,0.6222222222222222,0.6222222222222222,2025-04-09,xAI,United States of America,,,0.07309112127323451,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FTTmhagb2ovbi7GJnDxEfrj.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/TTmhagb2ovbi7GJnDxEfrj.eval,2025-04-10T20:30:32.715Z,TTmhagb2ovbi7GJnDxEfrj
grok-3-mini-beta_high,0.7777777777777778,0.7777777777777778,2025-04-09,xAI,United States of America,,,0.06267511942419625,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FfPtize44vDPcDAzMFuAurw.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/fPtize44vDPcDAzMFuAurw.eval,2025-04-10T18:02:28.291Z,fPtize44vDPcDAzMFuAurw
grok-3-beta,0.5555555555555556,0.5555555555555556,2025-04-09,xAI,United States of America,3.5e+26,"Estimate based on a cluster of 80,000 H100s per the xai website and an estimated training time of approximately three months.

Full estimate here: https://docs.google.com/document/d/1MIUFviULJ3YI_XjyzL8cwG0cBRANKNxVEB4DrUcFiNs/edit?usp=sharing",0.07491109582924914,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FDKTzh9kSoipZGkDsC4NGf3.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/DKTzh9kSoipZGkDsC4NGf3.eval,2025-04-10T17:55:19.398Z,DKTzh9kSoipZGkDsC4NGf3
Llama-4-Maverick-17B-128E-Instruct-FP8,0.20555555555555555,0.20555555555555555,2025-04-05,Meta AI,United States of America,2.244000000001e+24,"22T training tokens per model card:

https://github.com/meta-llama/llama-models/blob/main/models/llama4/MODEL_CARD.md   

Maverick was trained using co-distillation from Llama 4 Behemoth. It isn't 100% clear that all 22T tokens used distillation, but we assume this for the time being.

Estimating training compute from parameters and tokens:
Compute = 6 FLOP per token per parameter * 17B active parameters * 22T tokens = 2.244e24 FLOP
(Implying mean throughput was 262 TFLOPS/GPU, or 13.2% MFU in FP8)


The model card also states that Llama 4 Maverick used 2.38M H100-hours.
The blog post gives a figure of 390 TFLOPS/GPU, but this may have been the utilization rate for Behemoth, or all of the models together. Using this utilization, we have:
Compute = 390 TFLOP/s * 2.38 million hours = 3.342e24 FLOP
(This value is higher than the compute implied by parameters and tokens, and suggests utilization may have been lower for Maverick than for Behemoth.)",0.04948528559541873,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FGJEpPThqUxXJBSbvkuXVnw.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/GJEpPThqUxXJBSbvkuXVnw.eval,2025-04-08T09:58:55.652Z,GJEpPThqUxXJBSbvkuXVnw
Llama-4-Scout-17B-16E-Instruct,0.07777777777777778,0.07777777777777778,2025-04-05,Meta AI,United States of America,4.08e+24,"40T training tokens per model card:

https://github.com/meta-llama/llama-models/blob/main/models/llama4/MODEL_CARD.md  

Estimating training compute from parameters and tokens:
6 FLOP per token per parameter * 17B active parameters * 40T tokens = 4.08e24 FLOP
(Implying mean throughput was 227 TFLOPS/GPU, or 11.5% MFU in FP8)


The model card also states that Llama 4 Scout used 5.0M H100-hours.
The blog post gives a figure of 390 TFLOPS/GPU, but this may have been the utilization rate for Behemoth, or all of the models together. Using this utilization, we have:
Compute = 390 TFLOP/s * 5 million hours = 7.02e24 FLOP
(This value is higher than the compute implied by parameters and tokens, and suggests utilization may have been lower for Scout than for Behemoth.)",0.030069597533844094,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FT3X5DeC47iqCaoRYXu5k8L.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/T3X5DeC47iqCaoRYXu5k8L.eval,2025-04-08T09:43:28.090Z,T3X5DeC47iqCaoRYXu5k8L
qwen-turbo-2024-11-01,0.06111111111111111,0.06111111111111111,2024-11-01,Alibaba,China,,,0.022340279838327228,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FG5gxbTH33S7LXA29o5fgmv.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/G5gxbTH33S7LXA29o5fgmv.eval,2025-04-07T19:18:53.147Z,G5gxbTH33S7LXA29o5fgmv
qwen-plus-2025-01-25,0.17777777777777778,0.17777777777777778,2025-01-25,Alibaba,China,,,0.04360797453817489,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FAULNJG2C75JBP6uaiAgj3P.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/AULNJG2C75JBP6uaiAgj3P.eval,2025-04-07T19:09:43.970Z,AULNJG2C75JBP6uaiAgj3P
qwen-max-2025-01-25,0.16111111111111112,0.16111111111111112,2025-01-25,Alibaba,China,,,0.04102194808229969,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FPZt4Yb9bpXVPDoPi4uTxwK.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/PZt4Yb9bpXVPDoPi4uTxwK.eval,2025-04-01T17:11:08.937Z,PZt4Yb9bpXVPDoPi4uTxwK
Hermes-2-Theta-Llama-3-70B,0.025,0.025,2024-06-20,"Nous Research,Arcee AI",United States of America,,,0.012309149097933271,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F63MnE4e4AXvbQ585MaWTFv.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/63MnE4e4AXvbQ585MaWTFv.eval,2025-04-01T15:03:10.644Z,63MnE4e4AXvbQ585MaWTFv
DeepSeek-V3-0324,0.37777777777777777,0.37777777777777777,2025-03-24,DeepSeek,China,3.3e+24,"6 × 37B × 14.8T = 3.29e24 pretraining FLOPs, 1e22 posttrainining FLOPs - see doc below

https://docs.google.com/document/d/1C4zBvHh4UNnzaorwQSdG61zQJsBV9X3i3A70NeelxHY/edit?usp=sharing",0.062372203800719374,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FVpsMexBEhXkPYJBe7v6Fk9.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/VpsMexBEhXkPYJBe7v6Fk9.eval,2025-04-01T14:33:01.704Z,VpsMexBEhXkPYJBe7v6Fk9
mistral-small-2501,0.05277777777777778,0.05277777777777778,2025-01-25,Mistral AI,France,1.152e+24,6ND = 6*8T tokens * 24B parameters = 1.152e+24 FLOP,0.02589584594604903,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fb4vEwq8UVmGmAKh4eqp6G3.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/b4vEwq8UVmGmAKh4eqp6G3.eval,2025-03-18T16:39:25.325Z,b4vEwq8UVmGmAKh4eqp6G3
mistral-small-2503,0.058333333333333334,0.058333333333333334,2025-03-17,Mistral AI,France,,At least 1.152e+24 FLOP (base model Mistral Small 3 training compute),0.0226830377599695,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FJxqtHWrwCtYoQYBB3jVqB9.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/JxqtHWrwCtYoQYBB3jVqB9.eval,2025-03-18T16:08:02.049Z,JxqtHWrwCtYoQYBB3jVqB9
